account_id,account_name,plan_tier,arr_amount,risk_score,total_features_used,high_priority_ratio,downgrade_flag,days_since_activity
A-f45426,Company_172,Pro,9996,5,72.0,0.0,True,0
A-95b24a,Company_117,Basic,8664,5,72.0,0.6,False,0
A-8b25f2,Company_96,Enterprise,31044,5,12.0,0.0,False,0
A-5a215a,Company_358,Enterprise,207756,5,30.0,0.0,False,0
A-f25509,Company_92,Enterprise,76416,5,27.0,0.3333333333333333,False,0
A-e19ff6,Company_411,Enterprise,0,5,38.0,0.6666666666666666,False,0
A-e19ff6,Company_411,Enterprise,0,5,38.0,0.6666666666666666,False,0
A-e19ff6,Company_411,Enterprise,0,5,38.0,0.6666666666666666,False,0
A-1ac5e0,Company_126,Pro,19404,5,84.0,0.5714285714285714,False,0
A-5a3eb9,Company_283,Basic,10032,5,71.0,0.3333333333333333,True,0
A-5a3eb9,Company_283,Basic,10032,5,71.0,0.3333333333333333,True,0
A-993085,Company_258,Basic,7068,5,13.0,0.25,False,0
A-993085,Company_258,Basic,7068,5,13.0,0.25,False,0
A-d792a6,Company_486,Pro,21168,5,11.0,0.2,False,0
A-d792a6,Company_486,Pro,21168,5,11.0,0.2,False,0
A-7df7a7,Company_125,Basic,1596,5,65.0,0.6666666666666666,False,0
A-8145a0,Company_33,Basic,2736,5,14.0,0.16666666666666666,False,0
A-39b19f,Company_176,Pro,21168,5,48.0,0.5,False,0
A-a33200,Company_352,Pro,21168,5,32.0,0.0,False,0
A-5a184f,Company_124,Enterprise,109848,5,90.0,0.3333333333333333,True,0
A-5a184f,Company_124,Enterprise,109848,5,90.0,0.3333333333333333,True,0
A-5a184f,Company_124,Enterprise,109848,5,90.0,0.3333333333333333,True,0
A-712f1c,Company_331,Basic,3876,5,16.0,0.16666666666666666,False,0
A-17939a,Company_162,Basic,3192,5,23.0,0.2857142857142857,False,0
A-bece89,Company_128,Enterprise,62088,5,29.0,0.0,False,0
A-bece89,Company_128,Enterprise,62088,5,29.0,0.0,False,0
A-02fac6,Company_52,Enterprise,52536,5,19.0,0.16666666666666666,False,0
A-8bde0c,Company_287,Basic,13908,5,19.0,0.3333333333333333,False,0
A-5a3eb9,Company_283,Basic,10032,5,71.0,0.3333333333333333,True,0
A-f5641b,Company_382,Pro,18228,5,38.0,0.5,False,0
A-39ddf4,Company_435,Pro,23520,5,47.0,0.8,False,0
A-f5641b,Company_382,Pro,18228,5,38.0,0.5,False,0
A-558c72,Company_438,Basic,17556,5,30.0,0.25,False,0
A-7920cc,Company_412,Basic,8892,5,16.0,0.0,False,0
A-a1bbb6,Company_74,Enterprise,66864,5,52.0,0.6666666666666666,False,0
A-0651a4,Company_255,Basic,0,5,70.0,0.75,False,0
A-0651a4,Company_255,Basic,0,5,70.0,0.75,False,0
A-6da850,Company_293,Basic,2736,5,26.0,0.2,False,0
A-6da850,Company_293,Basic,2736,5,26.0,0.2,False,0
A-6da850,Company_293,Basic,2736,5,26.0,0.2,False,0
A-ac9111,Company_487,Enterprise,76416,5,10.0,0.0,False,0
A-ad296b,Company_112,Enterprise,90744,5,19.0,0.0,False,0
A-7c83a1,Company_447,Basic,2736,5,40.0,0.5,False,0
A-098560,Company_349,Pro,14700,5,59.0,0.5,False,0
A-098560,Company_349,Pro,14700,5,59.0,0.5,False,0
A-dcc2f0,Company_309,Pro,8820,5,26.0,0.0,False,0
A-9badbd,Company_63,Basic,3876,5,14.0,0.2,False,0
A-a1b80b,Company_184,Enterprise,38208,5,26.0,0.0,False,0
A-054577,Company_455,Pro,4116,5,16.0,0.0,False,0
A-659280,Company_417,Basic,2964,5,10.0,0.0,False,0
A-659280,Company_417,Basic,2964,5,10.0,0.0,False,0
A-f19b24,Company_462,Basic,6612,5,21.0,0.0,False,0
A-72799b,Company_394,Basic,7752,5,94.0,0.5,False,0
A-9bfc9f,Company_228,Pro,0,5,27.0,0.3333333333333333,False,0
A-f9cc74,Company_360,Enterprise,0,5,33.0,0.0,False,0
A-503d5a,Company_99,Basic,11172,5,71.0,0.3333333333333333,True,0
A-241e75,Company_242,Pro,7644,5,86.0,0.25,True,0
A-241e75,Company_242,Pro,7644,5,86.0,0.25,True,0
A-39b19f,Company_176,Pro,31752,5,61.0,0.5,False,0
A-7da956,Company_141,Basic,0,5,17.0,0.0,False,0
A-3793ee,Company_332,Enterprise,117012,5,55.0,0.25,True,0
A-f9cc74,Company_360,Enterprise,71640,5,24.0,0.0,False,0
A-781cc0,Company_499,Pro,0,5,49.0,0.75,False,0
A-781cc0,Company_499,Pro,0,5,49.0,0.75,False,0
A-de24d5,Company_231,Basic,3876,5,24.0,0.2857142857142857,False,0
A-e51ec7,Company_113,Enterprise,59700,5,52.0,0.3333333333333333,True,0
A-30b4ca,Company_23,Pro,0,5,18.0,0.0,False,0
A-92a3af,Company_259,Pro,14700,5,16.0,0.25,False,0
A-50bb9f,Company_373,Enterprise,4776,5,31.0,0.14285714285714285,False,0
A-50bb9f,Company_373,Enterprise,4776,5,31.0,0.14285714285714285,False,0
A-f3ff05,Company_44,Enterprise,114624,5,9.0,0.3333333333333333,False,0
A-427b69,Company_453,Enterprise,81192,5,32.0,0.0,False,0
A-118d55,Company_65,Enterprise,19104,5,24.0,0.2,False,0
A-118d55,Company_65,Enterprise,19104,5,24.0,0.2,False,0
A-35083d,Company_27,Basic,4332,5,48.0,0.75,False,0
A-89ee83,Company_312,Enterprise,42984,5,27.0,0.0,False,0
A-716841,Company_437,Enterprise,0,5,13.0,0.0,False,0
A-779e4e,Company_193,Pro,2940,5,12.0,0.0,False,0
A-6e7827,Company_372,Enterprise,26268,5,21.0,0.0,False,0
A-e51ec7,Company_113,Enterprise,59700,5,52.0,0.3333333333333333,True,0
A-cb6cc6,Company_419,Basic,3192,5,58.0,0.6666666666666666,False,0
A-49b828,Company_391,Enterprise,59700,5,33.0,0.0,False,0
A-9f2731,Company_24,Pro,19404,5,16.0,0.0,False,0
A-9f2731,Company_24,Pro,19404,5,16.0,0.0,False,0
A-55f257,Company_496,Enterprise,54924,5,23.0,0.16666666666666666,False,0
A-956988,Company_14,Pro,15288,5,32.0,0.0,False,0
A-956988,Company_14,Pro,15288,5,32.0,0.0,False,0
A-3a5ad8,Company_94,Enterprise,0,5,31.0,0.25,False,0
A-c42f1f,Company_21,Enterprise,28656,5,27.0,0.3333333333333333,False,0
A-7920cc,Company_412,Pro,22932,5,12.0,0.0,False,0
A-1619f8,Company_183,Enterprise,131340,5,31.0,0.0,False,0
A-1619f8,Company_183,Enterprise,131340,5,31.0,0.0,False,0
A-1619f8,Company_183,Enterprise,131340,5,31.0,0.0,False,0
A-4a4c2d,Company_473,Pro,31752,5,103.0,0.4,False,0
A-f44180,Company_376,Enterprise,21492,5,7.0,0.0,False,0
A-ed510f,Company_361,Enterprise,100296,5,30.0,0.1111111111111111,False,0
A-6e7827,Company_372,Enterprise,26268,5,21.0,0.0,False,0
A-e6afc1,Company_346,Enterprise,121788,5,30.0,0.0,False,0
A-b07b56,Company_292,Pro,15876,5,38.0,0.5,False,0
A-a6d261,Company_303,Pro,15288,5,19.0,0.25,False,0
A-6f8ad2,Company_57,Enterprise,47760,5,18.0,0.25,False,0
A-81edc3,Company_236,Enterprise,11940,5,113.0,1.0,False,0
A-241e75,Company_242,Basic,3192,5,30.0,0.25,False,0
A-157070,Company_85,Pro,0,5,23.0,0.0,False,0
A-157070,Company_85,Pro,0,5,23.0,0.0,False,0
A-f19409,Company_105,Pro,25872,5,27.0,0.0,False,0
A-f19409,Company_105,Pro,25872,5,27.0,0.0,False,0
A-0532a9,Company_170,Basic,4332,5,26.0,0.125,False,0
A-c4ea60,Company_18,Enterprise,42984,5,28.0,0.0,False,0
A-6da850,Company_293,Basic,4104,5,15.0,0.2,False,0
A-6da850,Company_293,Basic,4104,5,15.0,0.2,False,0
A-6da850,Company_293,Basic,4104,5,15.0,0.2,False,0
A-a8b49c,Company_72,Enterprise,52536,5,31.0,0.0,False,0
A-e1462e,Company_217,Basic,3420,5,68.0,0.5,False,0
A-e1462e,Company_217,Basic,3420,5,68.0,0.5,False,0
A-c62e55,Company_315,Pro,32928,5,30.0,0.0,False,0
A-0f7d77,Company_457,Enterprise,16716,5,50.0,0.6,False,0
A-2922b6,Company_70,Pro,11760,5,65.0,0.5,False,0
A-f446b6,Company_36,Basic,6840,5,21.0,0.25,False,0
A-cc1d8d,Company_440,Basic,1140,5,67.0,0.4,False,0
A-cc1d8d,Company_440,Basic,1140,5,67.0,0.4,False,0
A-241e75,Company_242,Basic,3192,5,30.0,0.25,False,0
A-81edc3,Company_236,Enterprise,11940,5,113.0,1.0,False,0
A-c58f49,Company_480,Enterprise,167160,5,13.0,0.0,False,0
A-81edc3,Company_236,Enterprise,11940,5,113.0,1.0,False,0
A-c58f49,Company_480,Enterprise,167160,5,13.0,0.0,False,0
A-c58f49,Company_480,Enterprise,167160,5,13.0,0.0,False,0
A-f19409,Company_105,Enterprise,54924,5,31.0,0.0,False,0
A-f19409,Company_105,Enterprise,54924,5,31.0,0.0,False,0
A-84ebe4,Company_68,Enterprise,42984,5,31.0,0.25,False,0
A-84ebe4,Company_68,Enterprise,42984,5,31.0,0.25,False,0
A-3c1a3f,Company_224,Enterprise,69252,5,30.0,0.25,False,0
A-94d3da,Company_61,Basic,0,5,27.0,0.16666666666666666,False,0
A-f6b2fb,Company_418,Basic,5244,5,92.0,0.4,False,0
A-0651a4,Company_255,Pro,9408,5,67.0,0.75,False,0
A-0651a4,Company_255,Pro,9408,5,67.0,0.75,False,0
A-9b9fe9,Company_71,Basic,0,5,25.0,0.25,False,0
A-9b9fe9,Company_71,Basic,0,5,25.0,0.25,False,0
A-544d0a,Company_153,Pro,3528,5,41.0,0.0,True,0
A-df1e44,Company_323,Pro,7056,5,48.0,0.5,False,0
A-df1e44,Company_323,Pro,7056,5,48.0,0.5,False,0
A-625d0b,Company_290,Pro,8232,5,27.0,0.2,False,0
A-0532a9,Company_170,Pro,11172,5,69.0,0.125,True,0
A-b30291,Company_344,Basic,1140,5,10.0,0.0,False,0
A-e51ec7,Company_113,Enterprise,59700,5,52.0,0.3333333333333333,True,0
A-fd7ad3,Company_100,Basic,2736,5,27.0,0.25,False,0
A-a09355,Company_459,Enterprise,33432,5,44.0,0.0,True,0
A-956988,Company_14,Pro,24696,5,70.0,0.0,True,0
A-180abf,Company_122,Pro,37632,5,11.0,0.0,False,0
A-180abf,Company_122,Pro,37632,5,11.0,0.0,False,0
A-bcf87c,Company_288,Enterprise,40596,5,31.0,0.0,False,0
A-9ee962,Company_59,Basic,2052,5,24.0,0.3333333333333333,False,0
A-9f9299,Company_133,Enterprise,66864,5,31.0,0.2,False,0
A-9f9299,Company_133,Enterprise,66864,5,31.0,0.2,False,0
A-a45270,Company_37,Enterprise,59700,5,76.0,0.5,False,0
A-5c9849,Company_362,Enterprise,148056,5,19.0,0.0,False,0
A-956988,Company_14,Pro,24696,5,70.0,0.0,True,0
A-533452,Company_279,Pro,5292,5,25.0,0.25,False,0
A-fd7ad3,Company_100,Basic,2736,5,27.0,0.25,False,0
A-533452,Company_279,Pro,5292,5,25.0,0.25,False,0
A-e888d1,Company_102,Pro,9996,5,21.0,0.2,False,0
A-7cfe77,Company_367,Pro,40572,5,20.0,0.2857142857142857,False,0
A-7cfe77,Company_367,Pro,40572,5,20.0,0.2857142857142857,False,0
A-186a44,Company_101,Pro,11760,5,62.0,0.5714285714285714,False,0
A-e888d1,Company_102,Pro,9996,5,21.0,0.2,False,0
A-87aa7b,Company_433,Enterprise,57312,5,6.0,0.3333333333333333,False,0
A-87aa7b,Company_433,Enterprise,57312,5,6.0,0.3333333333333333,False,0
A-87aa7b,Company_433,Enterprise,57312,5,6.0,0.3333333333333333,False,0
A-180abf,Company_122,Pro,37632,5,11.0,0.0,False,0
A-180abf,Company_122,Pro,37632,5,11.0,0.0,False,0
A-180abf,Company_122,Pro,37632,5,11.0,0.0,False,0
A-712f1c,Company_331,Enterprise,88356,5,27.0,0.16666666666666666,False,0
A-a09355,Company_459,Enterprise,33432,5,44.0,0.0,True,0
A-c62e55,Company_315,Enterprise,35820,5,31.0,0.0,False,0
A-2446e3,Company_241,Pro,15876,5,51.0,0.0,True,0
A-993085,Company_258,Basic,7068,5,26.0,0.25,False,0
A-993085,Company_258,Basic,7068,5,26.0,0.25,False,0
A-2446e3,Company_241,Pro,15876,5,51.0,0.0,True,0
A-d42431,Company_378,Basic,7980,5,25.0,0.25,False,0
A-d42431,Company_378,Basic,7980,5,25.0,0.25,False,0
A-bbe56f,Company_406,Pro,12348,5,30.0,0.25,False,0
A-09316c,Company_341,Basic,15960,5,26.0,0.25,False,0
A-533452,Company_279,Pro,5292,5,25.0,0.25,False,0
A-f92792,Company_67,Enterprise,42984,5,21.0,0.0,False,0
A-f3ff05,Company_44,Pro,20580,5,22.0,0.3333333333333333,False,0
A-5b4ebb,Company_69,Basic,6612,5,32.0,0.0,False,0
A-e19ff6,Company_411,Basic,228,5,38.0,0.6666666666666666,False,0
A-e19ff6,Company_411,Basic,228,5,38.0,0.6666666666666666,False,0
A-e19ff6,Company_411,Basic,228,5,38.0,0.6666666666666666,False,0
A-3a5ad8,Company_94,Enterprise,26268,5,71.0,0.25,True,0
A-533452,Company_279,Pro,5292,5,25.0,0.25,False,0
A-600734,Company_327,Pro,21168,5,31.0,0.2857142857142857,False,0
A-e888d1,Company_102,Pro,9996,5,21.0,0.2,False,0
A-cc102e,Company_443,Basic,2964,5,16.0,0.25,False,0
A-05d3b3,Company_213,Enterprise,31044,5,28.0,0.16666666666666666,False,0
A-c62e55,Company_315,Pro,8232,5,32.0,0.0,False,0
A-ac9111,Company_487,Basic,6384,5,31.0,0.0,False,0
A-4e960a,Company_277,Enterprise,28656,5,91.0,0.0,True,0
A-016043,Company_405,Basic,2508,5,40.0,0.6666666666666666,False,0
A-05d3b3,Company_213,Enterprise,31044,5,28.0,0.16666666666666666,False,0
A-089363,Company_387,Pro,0,5,19.0,0.3333333333333333,False,0
A-e888d1,Company_102,Pro,8232,5,0.0,0.2,False,0
A-e888d1,Company_102,Pro,8232,5,0.0,0.2,False,0
A-e888d1,Company_102,Pro,8232,5,0.0,0.2,False,0
A-d82ef9,Company_355,Basic,5928,5,24.0,0.2,False,0
A-8b25f2,Company_96,Pro,3528,5,33.0,0.0,False,0
A-dbc825,Company_252,Pro,11172,5,27.0,0.3333333333333333,False,0
A-dbc825,Company_252,Pro,11172,5,27.0,0.3333333333333333,False,0
A-756192,Company_390,Enterprise,93132,5,19.0,0.0,False,0
A-4ae22a,Company_229,Basic,6384,5,33.0,0.0,False,0
A-956988,Company_14,Basic,15960,5,20.0,0.0,False,0
A-956988,Company_14,Basic,15960,5,20.0,0.0,False,0
A-fd7ad3,Company_100,Basic,2736,5,27.0,0.25,False,0
A-fd7ad3,Company_100,Basic,2736,5,27.0,0.25,False,0
A-e36807,Company_164,Basic,18468,5,42.0,0.5,False,0
A-684255,Company_20,Enterprise,21492,5,30.0,0.0,False,0
A-cc102e,Company_443,Basic,2964,5,16.0,0.25,False,0
A-49b828,Company_391,Pro,14700,5,27.0,0.0,False,0
A-f03140,Company_209,Enterprise,64476,5,29.0,0.14285714285714285,False,0
A-aa9511,Company_203,Enterprise,71640,5,38.0,0.5,False,0
A-a09355,Company_459,Enterprise,40596,5,19.0,0.0,False,0
A-a09355,Company_459,Enterprise,40596,5,19.0,0.0,False,0
A-2f6a32,Company_160,Basic,10716,5,13.0,0.0,False,0
A-712f1c,Company_331,Basic,5472,5,25.0,0.16666666666666666,False,0
A-956988,Company_14,Pro,1176,5,32.0,0.0,False,0
A-956988,Company_14,Pro,1176,5,32.0,0.0,False,0
A-87aa7b,Company_433,Pro,0,5,8.0,0.3333333333333333,False,0
A-87aa7b,Company_433,Pro,0,5,8.0,0.3333333333333333,False,0
A-87aa7b,Company_433,Pro,0,5,8.0,0.3333333333333333,False,0
A-cc1d8d,Company_440,Enterprise,19104,5,41.0,0.4,False,0
A-cc1d8d,Company_440,Enterprise,19104,5,41.0,0.4,False,0
A-cc102e,Company_443,Basic,2964,5,16.0,0.25,False,0
A-671f31,Company_137,Enterprise,0,5,38.0,0.2857142857142857,True,0
A-684255,Company_20,Enterprise,21492,5,30.0,0.0,False,0
A-8ae05d,Company_147,Basic,19608,5,36.0,1.0,False,0
A-157070,Company_85,Pro,0,5,28.0,0.0,False,0
A-157070,Company_85,Pro,0,5,28.0,0.0,False,0
A-271f46,Company_84,Enterprise,90744,5,23.0,0.0,False,0
A-8bde0c,Company_287,Pro,54684,5,5.0,0.3333333333333333,False,0
A-8bde0c,Company_287,Pro,54684,5,5.0,0.3333333333333333,False,0
A-7da956,Company_141,Basic,2964,5,33.0,0.0,False,0
A-a8d89d,Company_326,Pro,8232,5,20.0,0.0,False,0
A-a8d89d,Company_326,Pro,8232,5,20.0,0.0,False,0
A-c7ffc2,Company_392,Basic,6840,5,39.0,0.5,False,0
A-c7ffc2,Company_392,Basic,6840,5,39.0,0.5,False,0
A-d77f4c,Company_470,Basic,0,5,72.0,0.0,True,0
A-d77f4c,Company_470,Basic,0,5,72.0,0.0,True,0
A-d77f4c,Company_470,Basic,0,5,72.0,0.0,True,0
A-f97b9a,Company_159,Enterprise,71640,5,30.0,0.2857142857142857,False,0
A-91e948,Company_88,Enterprise,97908,5,25.0,0.0,False,0
A-a8d89d,Company_326,Basic,3876,5,13.0,0.0,False,0
A-a1bbb6,Company_74,Enterprise,38208,5,43.0,0.6666666666666666,False,0
A-a8d89d,Company_326,Basic,3876,5,13.0,0.0,False,0
A-7f4db3,Company_441,Enterprise,107460,5,17.0,0.2,False,0
A-50f3f7,Company_140,Basic,26676,5,9.0,0.16666666666666666,False,0
A-c37601,Company_48,Pro,3528,5,23.0,0.0,False,0
A-faa28c,Company_91,Pro,28224,5,26.0,0.0,False,0
A-faa28c,Company_91,Pro,28224,5,26.0,0.0,False,0
A-e1b9cd,Company_484,Pro,23520,5,62.0,1.0,False,0
A-e60f9d,Company_178,Basic,13680,5,45.0,0.0,True,0
A-271f46,Company_84,Basic,8664,5,32.0,0.0,False,0
A-ae052e,Company_132,Pro,22932,5,27.0,0.0,False,0
A-ae052e,Company_132,Pro,22932,5,27.0,0.0,False,0
A-ae052e,Company_132,Pro,22932,5,27.0,0.0,False,0
A-ae052e,Company_132,Pro,22932,5,27.0,0.0,False,0
A-0a282f,Company_2,Basic,2736,5,28.0,0.0,False,0
A-0a282f,Company_2,Basic,2736,5,28.0,0.0,False,0
A-7988d1,Company_90,Basic,0,5,21.0,0.0,False,0
A-ac9111,Company_487,Enterprise,50148,5,26.0,0.0,False,0
A-a6d261,Company_303,Basic,2052,5,24.0,0.25,False,0
A-65a46c,Company_95,Pro,21756,5,26.0,0.0,False,0
A-dec005,Company_445,Basic,0,5,58.0,0.5,False,0
A-ff79f2,Company_165,Basic,12084,5,21.0,0.0,False,0
A-7988d1,Company_90,Basic,0,5,21.0,0.0,False,0
A-7988d1,Company_90,Basic,0,5,21.0,0.0,False,0
A-922109,Company_243,Pro,1764,5,33.0,0.3333333333333333,False,0
A-922109,Company_243,Pro,1764,5,33.0,0.3333333333333333,False,0
A-e83938,Company_111,Pro,18228,5,16.0,0.0,False,0
A-e83938,Company_111,Pro,18228,5,16.0,0.0,False,0
A-e83938,Company_111,Pro,18228,5,16.0,0.0,False,0
A-56962b,Company_177,Basic,37164,5,26.0,0.25,False,0
A-56962b,Company_177,Basic,37164,5,26.0,0.25,False,0
A-d49cc5,Company_275,Basic,11400,5,25.0,0.0,False,0
A-e60f9d,Company_178,Enterprise,69252,5,26.0,0.0,False,0
A-271f46,Company_84,Basic,8664,5,32.0,0.0,False,0
A-b9f5b1,Company_494,Enterprise,35820,5,12.0,0.0,False,0
A-22d9d2,Company_188,Pro,4704,5,29.0,0.16666666666666666,False,0
A-3932db,Company_144,Basic,5244,5,31.0,0.16666666666666666,False,0
A-dbc825,Company_252,Basic,4332,5,29.0,0.3333333333333333,False,0
A-dbc825,Company_252,Basic,4332,5,29.0,0.3333333333333333,False,0
A-f51f16,Company_282,Basic,5472,5,24.0,0.25,False,0
A-4a4c2d,Company_473,Enterprise,128952,5,66.0,0.4,False,0
A-c58f49,Company_480,Enterprise,167160,5,29.0,0.0,False,0
A-c58f49,Company_480,Enterprise,167160,5,29.0,0.0,False,0
A-c58f49,Company_480,Enterprise,167160,5,29.0,0.0,False,0
A-5a215a,Company_358,Enterprise,207756,5,30.0,0.0,False,0
A-a09355,Company_459,Enterprise,78804,5,32.0,0.0,False,0
A-a09355,Company_459,Enterprise,78804,5,32.0,0.0,False,0
A-6e7827,Company_372,Basic,2052,5,15.0,0.0,False,0
A-0354fe,Company_380,Basic,7752,5,55.0,0.5,False,0
A-0354fe,Company_380,Basic,7752,5,55.0,0.5,False,0
A-ced9aa,Company_310,Pro,1764,5,30.0,0.14285714285714285,False,0
A-6e7827,Company_372,Basic,2052,5,15.0,0.0,False,0
A-95b24a,Company_117,Enterprise,90744,5,56.0,0.6,False,0
A-bb1eaa,Company_468,Enterprise,50148,5,15.0,0.16666666666666666,False,0
A-ab438f,Company_233,Enterprise,71640,5,32.0,0.0,False,0
A-32728c,Company_54,Basic,9576,5,30.0,0.0,False,0
A-ed510f,Company_361,Pro,24696,5,27.0,0.1111111111111111,False,0
A-afa505,Company_157,Pro,41160,5,37.0,0.0,True,0
A-50f3f7,Company_140,Pro,18228,5,18.0,0.16666666666666666,False,0
A-f51f16,Company_282,Basic,5472,5,24.0,0.25,False,0
A-fd9422,Company_263,Pro,34104,5,119.0,0.16666666666666666,True,0
A-b30291,Company_344,Enterprise,38208,5,28.0,0.0,False,0
A-e19ff6,Company_411,Enterprise,0,5,47.0,0.6666666666666666,False,0
A-e19ff6,Company_411,Enterprise,0,5,47.0,0.6666666666666666,False,0
A-e19ff6,Company_411,Enterprise,0,5,47.0,0.6666666666666666,False,0
A-b78bf8,Company_148,Enterprise,0,5,19.0,0.0,False,0
A-7f29a7,Company_386,Pro,24108,5,26.0,0.0,False,0
A-7f8241,Company_42,Pro,19992,5,30.0,0.0,False,0
A-b78bf8,Company_148,Pro,19404,5,25.0,0.0,False,0
A-fdfc91,Company_414,Basic,6612,5,33.0,0.2,False,0
A-ac9111,Company_487,Enterprise,0,5,24.0,0.0,False,0
A-9affe6,Company_401,Pro,17052,5,21.0,0.3333333333333333,False,0
A-a45270,Company_37,Enterprise,26268,5,49.0,0.5,False,0
A-5a92e7,Company_413,Pro,11760,5,17.0,0.14285714285714285,False,0
A-5a92e7,Company_413,Pro,11760,5,17.0,0.14285714285714285,False,0
A-016043,Company_405,Basic,5928,5,52.0,0.6666666666666666,False,0
A-84ebe4,Company_68,Pro,10584,5,6.0,0.25,False,0
A-84ebe4,Company_68,Pro,10584,5,6.0,0.25,False,0
A-9bfc9f,Company_228,Pro,31164,5,30.0,0.3333333333333333,False,0
A-94f8c9,Company_51,Enterprise,31044,5,17.0,0.0,False,0
A-58b9ff,Company_425,Enterprise,181488,5,32.0,0.0,False,0
A-34ea2f,Company_436,Pro,48804,5,22.0,0.0,False,0
A-6965e1,Company_379,Pro,7644,5,88.0,0.3333333333333333,True,0
A-a8d89d,Company_326,Enterprise,66864,5,29.0,0.0,False,0
A-a8d89d,Company_326,Enterprise,66864,5,29.0,0.0,False,0
A-c70870,Company_253,Basic,7068,5,18.0,0.2,False,0
A-a1b80b,Company_184,Pro,0,5,28.0,0.0,False,0
A-a865bd,Company_297,Basic,15504,5,9.0,0.0,False,0
A-a865bd,Company_297,Basic,15504,5,9.0,0.0,False,0
A-798a3f,Company_463,Enterprise,28656,5,45.0,0.4,False,0
A-6965e1,Company_379,Pro,7644,5,88.0,0.3333333333333333,True,0
A-6965e1,Company_379,Pro,7644,5,88.0,0.3333333333333333,True,0
A-bd4513,Company_205,Pro,29400,5,32.0,0.3333333333333333,False,0
A-17939a,Company_162,Pro,588,5,31.0,0.2857142857142857,False,0
A-bd4513,Company_205,Pro,29400,5,32.0,0.3333333333333333,False,0
A-ffdfd5,Company_365,Enterprise,0,5,23.0,0.0,False,0
A-eafc6e,Company_149,Enterprise,64476,5,23.0,0.0,False,0
A-eafc6e,Company_149,Enterprise,64476,5,23.0,0.0,False,0
A-3c1a3f,Company_224,Enterprise,4776,5,56.0,0.25,True,0
A-81edc3,Company_236,Basic,7296,5,71.0,1.0,False,0
A-81edc3,Company_236,Basic,7296,5,71.0,1.0,False,0
A-81edc3,Company_236,Basic,7296,5,71.0,1.0,False,0
A-5ed98d,Company_479,Basic,0,5,26.0,0.0,False,0
A-94f8c9,Company_51,Basic,0,5,32.0,0.0,False,0
A-b9eed8,Company_189,Pro,7056,5,42.0,0.2,True,0
A-6e7827,Company_372,Enterprise,4776,5,31.0,0.0,False,0
A-6e7827,Company_372,Enterprise,4776,5,31.0,0.0,False,0
A-bbc346,Company_138,Basic,0,5,33.0,0.0,False,0
A-bbc346,Company_138,Basic,0,5,33.0,0.0,False,0
A-69fad4,Company_103,Basic,2508,5,16.0,0.0,False,0
A-ee42db,Company_77,Basic,0,5,30.0,0.25,False,0
A-ee42db,Company_77,Basic,0,5,30.0,0.25,False,0
A-ee42db,Company_77,Basic,0,5,30.0,0.25,False,0
A-ee42db,Company_77,Basic,0,5,30.0,0.25,False,0
A-443b7c,Company_280,Pro,16464,5,24.0,0.25,False,0
A-054577,Company_455,Pro,11760,5,15.0,0.0,False,0
A-e4bf56,Company_272,Enterprise,40596,5,30.0,0.125,False,0
A-6f50ae,Company_466,Enterprise,45372,5,27.0,0.2,False,0
A-6f50ae,Company_466,Enterprise,45372,5,27.0,0.2,False,0
A-e6afc1,Company_346,Pro,39984,5,33.0,0.0,False,0
A-d3c88e,Company_490,Pro,18228,5,70.0,0.6666666666666666,False,0
A-417d2f,Company_285,Pro,19404,5,23.0,0.3333333333333333,False,0
A-3c1a3f,Company_224,Pro,0,5,16.0,0.25,False,0
A-df10db,Company_143,Basic,684,5,33.0,0.0,False,0
A-df10db,Company_143,Basic,684,5,33.0,0.0,False,0
A-ac9111,Company_487,Basic,4788,5,17.0,0.0,False,0
A-5ed98d,Company_479,Basic,0,5,26.0,0.0,False,0
A-cb5333,Company_370,Basic,7524,5,29.0,0.25,False,0
A-39ddf4,Company_435,Pro,25872,5,56.0,0.8,False,0
A-39b19f,Company_176,Enterprise,33432,5,39.0,0.5,False,0
A-202b67,Company_305,Pro,35868,5,32.0,0.25,False,0
A-202b67,Company_305,Pro,35868,5,32.0,0.25,False,0
A-5b1bcd,Company_166,Enterprise,174324,5,33.0,0.0,False,0
A-4e960a,Company_277,Basic,9120,5,31.0,0.0,False,0
A-328bd0,Company_237,Basic,4104,5,50.0,0.4,False,0
A-50f3f7,Company_140,Pro,18228,5,19.0,0.16666666666666666,False,0
A-de24d5,Company_231,Basic,2280,5,25.0,0.2857142857142857,False,0
A-dcc2f0,Company_309,Enterprise,35820,5,19.0,0.0,False,0
A-fa2041,Company_211,Enterprise,42984,5,28.0,0.0,False,0
A-d4ac0e,Company_364,Basic,6156,5,38.0,0.5,False,0
A-2b9d3e,Company_319,Enterprise,0,5,27.0,0.3333333333333333,False,0
A-4e631b,Company_298,Enterprise,52536,5,52.0,0.0,True,0
A-cdf020,Company_345,Pro,25872,5,24.0,0.25,False,0
A-cdf020,Company_345,Pro,25872,5,24.0,0.25,False,0
A-ee42db,Company_77,Pro,0,5,23.0,0.25,False,0
A-ee42db,Company_77,Pro,0,5,23.0,0.25,False,0
A-ee42db,Company_77,Pro,0,5,23.0,0.25,False,0
A-202b67,Company_305,Enterprise,69252,5,0.0,0.25,False,0
A-202b67,Company_305,Enterprise,69252,5,0.0,0.25,False,0
A-4c38bc,Company_55,Basic,8208,5,15.0,0.3333333333333333,False,0
